:START_ID(Product),:END_ID(Category)
41ad92d8-cf83-4b51-b592-44ae855c5d86,cat_kitchen_appliances
45ae887b-7de8-4e83-b4fc-ebae438a079a,cat_shoes_men
2009fe6b-75ab-466b-ab2e-06649ae373e7,cat_kitchen_appliances
0c2baaab-9d25-4a59-94d1-4682a5f82865,cat_laptop
2d2bcdb1-6e05-4084-ad19-65a03d4aedc4,cat_laptop
f2cb34da-b342-4040-8596-c16b8a303cfc,cat_dress
e5275574-e19c-4c61-b6a7-ffabf0a1cdbd,cat_smartphone
3719b336-6b16-474b-bcb5-7033fac7bb01,cat_dress
96226bab-857c-416e-9864-5ac40f2030d3,cat_shirt_men
afd7375d-174a-4994-a2e8-671e6c69a1a1,cat_dress
d99b3caf-9d76-4e51-bf3f-92e86ced3ad7,cat_shoes_men
68c3349c-d6aa-4869-a4e6-1aa3e3044ad7,cat_headphones
c83602db-c5a4-4ad6-9957-dd709c388e30,cat_smartphone
25c530d3-c3ea-45fe-9c5a-c8ac655b1a5b,cat_headphones
8cc36dee-a753-4b51-9acf-645f5819ff6c,cat_shirt_men
d244cba2-b6f2-4e6b-a740-3a67de122841,cat_shoes_men
492740ea-8c40-41c4-b1eb-8ea5574c5dbc,cat_pants_men
6ff9273e-a68f-40bf-8105-0fde219e6828,cat_skincare
14acc526-fe7d-44a2-a9ed-6720a89146fd,cat_pants_men
9c22db7e-dc9b-44bd-88cc-dd27387663b9,cat_tops_women
f13f37aa-3127-4c39-b42f-fd51d68b1977,cat_skincare
171a5686-1af0-47b6-b6e9-d104592f8fae,cat_dress
f5e427ba-8ee2-4218-b146-408b53aa9671,cat_smartphone
5ce9c832-cc22-456f-b643-c91a0a1a3d6c,cat_shirt_men
d3a63e7a-be8d-4634-bc5a-f03a1090e91b,cat_skincare
30d89602-135d-4db0-8148-7a8284333f3c,cat_headphones
7ab1ed45-6962-4590-a443-832efd1da237,cat_smartphone
dec98956-6046-477c-ae86-84c11c0a68ed,cat_dress
882fba1f-84a4-423b-b756-478c556817f9,cat_skincare
d56101d5-1045-40b4-b831-4f299a74bc41,cat_tops_women
6bc1e017-3961-4c84-ae9e-ffc1c0162c55,cat_dress
993ad5b6-46fe-417f-9e81-c10c9b894108,cat_smartphone
a7a4d7a7-fe81-4764-9b45-93038e861248,cat_smartphone
a76a379b-d40f-4728-a89c-7acc3c2a59bc,cat_kitchen_appliances
c4354233-2418-4742-81fe-a810e7c10dc4,cat_kitchen_appliances
1d3d130f-43ab-4c60-bf53-be13957d8d90,cat_tops_women
75123747-8629-4620-80b2-5a1b27ab3153,cat_kitchen_appliances
9dacf938-44c9-424e-9124-fafbbb627722,cat_headphones
afd8a96e-2704-46a6-9448-7e136f81dbd1,cat_headphones
c22abcce-1b2e-40f8-ae72-e15339c59285,cat_shirt_men
01f6b5e2-5c4b-4e14-aff0-3f8fa18df0c8,cat_shoes_men
63d70de0-cd38-4762-a807-ae14ac9dfdee,cat_shoes_men
9368ec18-815b-40ec-8204-3bacb0c3cfb2,cat_shoes_men
d734a677-8ba6-4ca5-91c8-3f00bf0f2be5,cat_laptop
9c829836-349e-4e71-bf1d-da8c32631706,cat_shoes_men
98c3a505-ad66-42df-b9d5-da35ee1daa2a,cat_headphones
4ce89507-c847-4ecf-b3e4-13c9b521d7d0,cat_skincare
78787c93-2739-4faa-a9fa-ce0d648a7f6c,cat_kitchen_appliances
933b3060-ed48-453c-962b-b710e85aadde,cat_skincare
fd2ce563-c468-4f79-a46f-ed89801a621b,cat_headphones
e2c1f378-cf56-4174-b74a-51849963d6d5,cat_shoes_men
faafa374-34fd-4d2c-a508-22ebd335fbdf,cat_headphones
0f49e969-dbed-46f8-8959-f898afe95188,cat_shoes_men
b55eb4f2-c402-4a09-98e1-bdb4ed5323a9,cat_kitchen_appliances
eb741728-32e8-48a5-8699-60eaf09f3c03,cat_smartphone
01a5cdbb-43de-4316-b5cd-d71bff4c007f,cat_shoes_men
f29bf752-772b-43b9-84ff-73043d13df39,cat_kitchen_appliances
64a305ad-9b12-4cf8-bd91-7562945e8423,cat_smartphone
0d756d4f-6553-4d23-918b-dd42710f93af,cat_headphones
9be4c2cf-614b-4af9-a3b0-e9f26cb648b9,cat_headphones
750fd86a-aadf-4e87-9803-308235e23599,cat_headphones
8cda470a-8445-40a4-9c89-7451e2c9a4a9,cat_shirt_men
a3f664bf-5de4-46e7-b3ef-8f289434d40b,cat_shirt_men
023ff8f2-ab76-4ae9-878a-21dda966d674,cat_pants_men
1c1129cf-f257-4be2-a3fa-4b217c23b7c2,cat_shoes_men
53232efc-84b8-4149-bf18-14a2fde50bb4,cat_smartphone
23f76cef-d67a-4dc6-ab27-4cff1aa60428,cat_pants_men
caa77126-499f-441e-8f7a-5f5bbdad385f,cat_shirt_men
e6ba918a-899a-4ee9-8862-6963391a6029,cat_shirt_men
933e185c-8897-451f-84f4-a957ab6016c8,cat_lipstick
315a53d9-e101-4b3a-9370-dbe1247a8eb5,cat_shirt_men
4f87b8cd-4a38-4fd4-86d2-66082813c223,cat_pants_men
5d9c00a4-0211-4803-9fb6-3647a74d1249,cat_kitchen_appliances
60830363-3fb8-4a68-bfc7-97767e35f4e0,cat_pants_men
782ed6c7-4c5e-4754-9a5b-f322ff62a138,cat_laptop
e84953ca-2f63-44c0-9d5a-51dfef105b1a,cat_pants_men
77703e0e-a2ec-47dc-b23b-98f931faafd6,cat_tops_women
2a860a0b-8248-4df6-8e7c-294bb733d90f,cat_smartphone
f9c3a2dc-3afb-4f8b-9438-70e077b1c486,cat_skincare
aef88e0c-6490-478f-b50f-964bf6e6209a,cat_laptop
a66c463b-8793-4893-8e47-5794cc2b3ff9,cat_kitchen_appliances
b4ea32c0-1222-497f-8477-f8059d9f6d95,cat_tops_women
e138e40c-1608-432e-848a-0687c3f92c42,cat_dress
13d05e92-0799-43bf-9a42-f79c3b7bdac4,cat_laptop
ae76e3b3-bbf3-49d2-aa5b-2fc50262a90a,cat_smartphone
f39a875d-9c88-4fbd-894d-b0657bbf973b,cat_shirt_men
fc13f9c1-6cac-4efc-ac93-1060463c32b5,cat_pants_men
4bfe1986-7f47-4e1e-bc90-c9d2693e526c,cat_shirt_men
909d34c2-4881-49cf-890a-129370ae95b8,cat_smartphone
8546c04f-8bf1-4f5f-ac3c-b9e2311c7fd2,cat_skincare
bc9eb68d-a731-4c82-ac21-a75a7f3239e8,cat_shirt_men
1f0f0cd0-2ed7-41f6-a5a6-0cb8f043e314,cat_smartphone
2e438431-e0d4-42be-b0a0-19ccfb72d7ba,cat_tops_women
3083b88b-b634-4a3b-ba5a-b5271e2e5f7b,cat_kitchen_appliances
1fe05e65-eb18-4927-bdd1-a37a090ff458,cat_skincare
052e1dba-5633-4586-8de8-8335ca7e3de6,cat_kitchen_appliances
d68ec8ee-3bd0-4706-aa90-60b807a6f25d,cat_headphones
3ed0caed-e669-409f-a162-2ac2cc456f7b,cat_pants_men
bddf5f74-aa52-48f0-8da6-e06df300aaad,cat_headphones
0bd40ea5-5be2-4435-921e-e94282ff0946,cat_tops_women
06c32030-347e-44a0-9647-9af0031b5c56,cat_kitchen_appliances
5d51cfaa-7829-4179-9d67-bc5236728d5d,cat_skincare
a834f1e4-e6e3-4107-b3c7-51ab5734d26b,cat_shirt_men
tiki_279403141,cat_laptop
tiki_279225805,cat_laptop
tiki_279218630,cat_laptop
tiki_279217989,cat_laptop
tiki_279217963,cat_laptop
tiki_279217929,cat_laptop
tiki_279217378,cat_laptop
tiki_279212151,cat_laptop
tiki_278871278,cat_laptop
tiki_278871248,cat_laptop
tiki_277466579,cat_laptop
tiki_273239856,cat_laptop
tiki_248830867,cat_laptop
tiki_205300671,cat_laptop
tiki_189572199,cat_laptop
tiki_158583221,cat_laptop
tiki_158583026,cat_laptop
tiki_279287522,cat_shirt_men
tiki_278498646,cat_shirt_men
tiki_278071763,cat_shirt_men
tiki_277924007,cat_shirt_men
tiki_277544802,cat_shirt_men
tiki_276897852,cat_shirt_men
tiki_276153979,cat_shirt_men
tiki_276061289,cat_shirt_men
tiki_274960088,cat_shirt_men
tiki_249215436,cat_shirt_men
tiki_248928122,cat_shirt_men
tiki_213948626,cat_shirt_men
tiki_199752718,cat_shirt_men
tiki_176251118,cat_shirt_men
tiki_176250783,cat_shirt_men
tiki_172474530,cat_shirt_men
tiki_154298071,cat_shirt_men
tiki_134380574,cat_shirt_men
tiki_110858223,cat_shirt_men
tiki_107801368,cat_shirt_men
tiki_104904605,cat_shirt_men
tiki_103093005,cat_shirt_men
tiki_101280655,cat_shirt_men
tiki_99968881,cat_shirt_men
tiki_99958075,cat_shirt_men
tiki_95052893,cat_shirt_men
tiki_68202834,cat_shirt_men
tiki_68200548,cat_shirt_men
tiki_67538621,cat_shirt_men
tiki_67526051,cat_shirt_men
tiki_55022423,cat_shirt_men
tiki_52189164,cat_shirt_men
tiki_52184516,cat_shirt_men
tiki_43333663,cat_shirt_men
tiki_35087712,cat_shirt_men
tiki_31638135,cat_shirt_men
tiki_31637590,cat_shirt_men
tiki_24793563,cat_shirt_men
tiki_14694949,cat_shirt_men
tiki_5757757,cat_shirt_men
tiki_279330353,cat_shoes_men
tiki_279248013,cat_shoes_men
tiki_278949799,cat_shoes_men
tiki_278922549,cat_shoes_men
tiki_278870360,cat_shoes_men
tiki_278836294,cat_shoes_men
tiki_278118538,cat_shoes_men
tiki_277271440,cat_shoes_men
tiki_276859829,cat_shoes_men
tiki_276590892,cat_shoes_men
tiki_275933792,cat_shoes_men
tiki_275907778,cat_shoes_men
tiki_275905374,cat_shoes_men
tiki_275579517,cat_shoes_men
tiki_275276374,cat_shoes_men
tiki_275252528,cat_shoes_men
tiki_274795145,cat_shoes_men
tiki_273440178,cat_shoes_men
tiki_272435490,cat_shoes_men
tiki_272422969,cat_shoes_men
tiki_271426639,cat_shoes_men
tiki_271307623,cat_shoes_men
tiki_217564040,cat_shoes_men
tiki_217139643,cat_shoes_men
tiki_216098291,cat_shoes_men
tiki_214504425,cat_shoes_men
tiki_204057084,cat_shoes_men
tiki_187336557,cat_shoes_men
tiki_178475948,cat_shoes_men
tiki_173635485,cat_shoes_men
tiki_163806087,cat_shoes_men
tiki_130398472,cat_shoes_men
tiki_126258408,cat_shoes_men
tiki_125876512,cat_shoes_men
tiki_125732767,cat_shoes_men
tiki_113215403,cat_shoes_men
tiki_107802069,cat_shoes_men
tiki_75330767,cat_shoes_men
tiki_59056036,cat_shoes_men
tiki_47141251,cat_shoes_men
P0001,cat_laptop
P0006,cat_laptop
P0014,cat_laptop
P0015,cat_laptop
P0021,cat_laptop
P0045,cat_laptop
P0048,cat_laptop
P0060,cat_laptop
P0080,cat_laptop
P0090,cat_laptop
