product_id:ID,name,slug,price:float,compare_price:float,status,stock_quantity:int,rating_avg:float,rating_count:int,sold_count:int,description,source,:LABEL
baa3dd82-0b6a-4bb7-ad2d-965f5135d588,Apple Pavilion 27 Core i5 16GB 512GB SSD,apple-pavilion-27-core-i5-16gb-512gb-ssd-39,14680000,,active,70,3.8,227,973,"Laptop Apple Pavilion 27 voi chip Core i5, 16GB RAM, 512GB SSD. Thiet ke mong nhe, pin lau, phu hop cho lap trinh.",synthetic_large,Product
ca1528cf-b5ca-4948-9b4e-cd7b452fa24d,Cardigan Nu H&M Tay phong Mau Hong,cardigan-nu-hm-tay-phong-mau-hong-288,220000,,active,76,3.7,114,498,"Cardigan nu H&M kieu Tay phong, chat lieu thoang mat, de phoi do.",synthetic_large,Product
275b832b-6a89-43ab-8b52-c6a3f24898b4,Dam body Nu Mango Hoa nhi Mau Do,dam-body-nu-mango-hoa-nhi-mau-do-235,770000,,active,131,4.2,110,605,"Dam body nu Mango hoa tiet Hoa nhi, chat lieu mem mai, ton dang, phu hop di choi.",synthetic_large,Product
a48d0313-5522-43a8-97dc-be5a8c0db469,Samsung 58 Pro 256GB,samsung-58-pro-256gb-81,16170000,,active,101,4.1,273,664,"Dien thoai Samsung 58 Pro dung luong 256GB, man hinh AMOLED, camera AI, sac nhanh, chong nuoc IP68.",synthetic_large,Product
7106da46-108f-4b6f-b618-fd92233896a2,Apple ZenBook 45 Ryzen 5 16GB 256GB SSD,apple-zenbook-45-ryzen-5-16gb-256gb-ssd-1,27750000,,active,84,3.6,116,791,"Laptop Apple ZenBook 45 voi chip Ryzen 5, 16GB RAM, 256GB SSD. Thiet ke mong nhe, pin lau, phu hop cho lap trinh.",synthetic_large,Product
f412bf35-11e6-4546-92ab-2ec99f4c4c94,Nike Air Force 1 Trang Den,nike-air-force-1-trang-den-185,4060000,,active,92,4.4,278,356,"Giay Nike Air Force 1 chinh hang, de cao su ben, thoang khi, phu hop di choi.",synthetic_large,Product
41069cc8-8b03-4dd5-84a5-31e8598e200b,Tefal Am sieu toc 1.5L,tefal-am-sieu-toc-15l-411,630000,,active,142,4.0,170,912,"Am sieu toc Tefal dung tich 1.5L, cong suat lon, tiet kiem dien, bao hanh 2 nam.",synthetic_large,Product
7fcc2572-908d-42d5-8e57-2fc3f5d196f4,Dam so mi Nu Marc Fashion Ke soc Mau Trang,dam-so-mi-nu-marc-fashion-ke-soc-mau-trang-249,920000,,active,170,3.6,99,784,"Dam so mi nu Marc Fashion hoa tiet Ke soc, chat lieu mem mai, ton dang, phu hop di lam.",synthetic_large,Product
37e88963-b4f9-404f-bff7-ab23adb170dc,Samsung Tai nghe in-ear Mic khong day,samsung-tai-nghe-in-ear-mic-khong-day-463,7940000,,active,153,4.9,159,280,"Tai nghe Samsung Tai nghe in-ear, sac khong day, am thanh Hi-Res, phu hop lam viec van phong.",synthetic_large,Product
b8596f5c-8f04-4092-84fe-b98e1ee06eb1,LG Nitro 43 Ryzen 7 32GB 512GB SSD,lg-nitro-43-ryzen-7-32gb-512gb-ssd-18,24510000,,active,148,3.6,208,338,"Laptop LG Nitro 43 voi chip Ryzen 7, 32GB RAM, 512GB SSD. Thiet ke mong nhe, pin lau, phu hop cho choi game.",synthetic_large,Product
226834df-0e95-49c4-892d-00670119a80f,Bose Tai nghe true wireless Pin 30h,bose-tai-nghe-true-wireless-pin-30h-493,3920000,,active,154,4.0,157,435,"Tai nghe Bose Tai nghe true wireless, sac khong day, am thanh Hi-Res, phu hop do hoa.",synthetic_large,Product
d62cd1aa-7ad7-4a0a-be0d-2a73859808de,Dell Creator 47 M3 Pro 8GB 256GB SSD,dell-creator-47-m3-pro-8gb-256gb-ssd-26,16390000,22010000,active,40,4.9,43,254,"Laptop Dell Creator 47 voi chip M3 Pro, 8GB RAM, 256GB SSD. Thiet ke mong nhe, pin lau, phu hop cho do hoa.",synthetic_large,Product
32ee7528-8c4c-40c9-9ff9-fe85645e316f,Adidas Stan Smith Do,adidas-stan-smith-do-198,2050000,,active,199,4.9,457,652,"Giay Adidas Stan Smith chinh hang, de cao su ben, thoang khi, phu hop di bo.",synthetic_large,Product
ccaac089-c48f-4ea4-8205-5a84c4b03ecd,Lock&Lock Noi com dien 6L,locklock-noi-com-dien-6l-447,7280000,,active,179,3.8,489,326,"Noi com dien Lock&Lock dung tich 6L, cong suat lon, tiet kiem dien, bao hanh 1 nam.",synthetic_large,Product
88d6c6c2-74f6-4135-8916-1882b6ec7a55,Samsung Tai nghe in-ear Bluetooth 5.3,samsung-tai-nghe-in-ear-bluetooth-53-479,5990000,,active,147,5.0,192,943,"Tai nghe Samsung Tai nghe in-ear, sac khong day, am thanh Hi-Res, phu hop lap trinh.",synthetic_large,Product
e82ac247-2370-4887-87e5-9668e6f27987,Ao khoac Nu Zara Basic Mau Trang,ao-khoac-nu-zara-basic-mau-trang-277,640000,,active,137,4.1,39,252,"Ao khoac nu Zara kieu Basic, chat lieu thoang mat, de phoi do.",synthetic_large,Product
5bcbc974-76f3-44ea-acf7-e53983e5a6db,Vans 574 Xanh,vans-574-xanh-218,3060000,4210000,active,155,4.4,17,38,"Giay Vans 574 chinh hang, de cao su ben, thoang khi, phu hop di bo.",synthetic_large,Product
6f791b99-e004-48df-b927-03d2612bf02d,Quan short Nam Levis Skinny Mau Den,quan-short-nam-levis-skinny-mau-den-166,490000,,active,64,4.5,82,102,"Quan short nam Levis, Skinny, chat lieu cao cap, co gian nhe, thoai mai van dong.",synthetic_large,Product
b772dca1-17ec-42c7-adb1-ce2dd08c7579,Blouse Nu Elise Lech vai Mau Hong,blouse-nu-elise-lech-vai-mau-hong-298,600000,770000,active,175,4.7,158,574,"Blouse nu Elise kieu Lech vai, chat lieu thoang mat, de phoi do.",synthetic_large,Product
7a52ee34-ed9a-4e29-8b17-cb88a7fae75c,Romand Son duong Bong Mau Nau dat,romand-son-duong-bong-mau-nau-dat-357,150000,,active,33,4.1,160,865,"Son Romand Son duong Bong, mau Nau dat len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
e9993c90-fc0d-4e7e-b033-bbce28cec7b5,Quan jogger Nam Levis Skinny Mau Be,quan-jogger-nam-levis-skinny-mau-be-170,860000,,active,83,4.6,134,254,"Quan jogger nam Levis, Skinny, chat lieu cao cap, co gian nhe, thoai mai van dong.",synthetic_large,Product
c83ef0d1-ff0e-452f-bbb7-e98a807c79bb,Quan jogger Nam Uniqlo Relaxed fit Mau Den,quan-jogger-nam-uniqlo-relaxed-fit-mau-den-148,860000,1040000,active,78,3.6,28,204,"Quan jogger nam Uniqlo, Relaxed fit, chat lieu cao cap, co gian nhe, thoai mai van dong.",synthetic_large,Product
9bb726ce-fa03-41bb-beea-fab191b9f5fd,Adidas Stan Smith Xanh,adidas-stan-smith-xanh-210,1020000,,active,157,4.5,159,23,"Giay Adidas Stan Smith chinh hang, de cao su ben, thoang khi, phu hop di bo.",synthetic_large,Product
034bff26-8b88-40ca-b151-494e674bdaea,Acer Swift 99 Core i9 8GB 512GB SSD,acer-swift-99-core-i9-8gb-512gb-ssd-9,21820000,,active,20,4.4,296,608,"Laptop Acer Swift 99 voi chip Core i9, 8GB RAM, 512GB SSD. Thiet ke mong nhe, pin lau, phu hop cho lam viec van phong.",synthetic_large,Product
6ee6e639-a8c4-490b-b7e4-b64e85aa2ec4,HP Swift 22 Core i9 32GB 256GB SSD,hp-swift-22-core-i9-32gb-256gb-ssd-44,20860000,,active,81,4.3,58,780,"Laptop HP Swift 22 voi chip Core i9, 32GB RAM, 256GB SSD. Thiet ke mong nhe, pin lau, phu hop cho choi game.",synthetic_large,Product
b5283ee8-c355-41f6-81c1-1ffef2598c23,Tefal Noi com dien 6L,tefal-noi-com-dien-6l-442,3760000,,active,198,4.9,21,833,"Noi com dien Tefal dung tich 6L, cong suat lon, tiet kiem dien, bao hanh 2 nam.",synthetic_large,Product
ab9ebc45-e455-4286-a1b3-607b95e4b13b,3CE Lip tint Velvet Mau Do,3ce-lip-tint-velvet-mau-do-363,280000,,active,49,4.6,126,632,"Son 3CE Lip tint Velvet, mau Do len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
8d8b3f6a-8555-4df7-9602-cf73fe9b4b5c,Dam du tiec Nu Elise Caro Mau Den,dam-du-tiec-nu-elise-caro-mau-den-255,1450000,,active,182,3.8,345,503,"Dam du tiec nu Elise hoa tiet Caro, chat lieu mem mai, ton dang, phu hop di choi.",synthetic_large,Product
48b35342-a57f-494d-b26d-a2ccd7ff02ec,Panasonic Noi chien khong dau 6L,panasonic-noi-chien-khong-dau-6l-421,5650000,7740000,active,54,4.3,262,64,"Noi chien khong dau Panasonic dung tich 6L, cong suat lon, tiet kiem dien, bao hanh 3 nam.",synthetic_large,Product
34f968d7-a501-4a76-8963-2ce5e66b96b9,Quan kaki Nam Local Brand Regular fit Mau Be,quan-kaki-nam-local-brand-regular-fit-mau-be-179,560000,,active,132,3.5,472,503,"Quan kaki nam Local Brand, Regular fit, chat lieu cao cap, co gian nhe, thoai mai van dong.",synthetic_large,Product
806ba711-f056-453b-b4c5-178f3aff33b2,Ao thun Nam H&M Linen Mau Xanh la,ao-thun-nam-hm-linen-mau-xanh-la-137,310000,340000,active,192,4.3,63,375,"Ao thun nam chat lieu Linen cao cap, form regular, thoang mat, de phoi do.",synthetic_large,Product
d97336f2-244a-4e2d-a87f-89ded939fdea,Adidas Chuck Taylor Xanh,adidas-chuck-taylor-xanh-221,4250000,,active,39,3.6,135,773,"Giay Adidas Chuck Taylor chinh hang, de cao su ben, thoang khi, phu hop di choi.",synthetic_large,Product
b799652b-8d3b-44ca-8a98-ce0b96abdddd,Quan jean Nam Local Brand Skinny Mau Nau,quan-jean-nam-local-brand-skinny-mau-nau-163,960000,,active,37,3.8,197,135,"Quan jean nam Local Brand, Skinny, chat lieu cao cap, co gian nhe, thoai mai van dong.",synthetic_large,Product
663a0d72-6dd9-407a-91b8-1587da0454aa,Cardigan Nu Elise Tay phong Mau Xanh mint,cardigan-nu-elise-tay-phong-mau-xanh-mint-293,550000,,active,41,3.7,387,666,"Cardigan nu Elise kieu Tay phong, chat lieu thoang mat, de phoi do.",synthetic_large,Product
8022b4f7-50b1-4359-83f1-858ed5cfecb0,Philips Am sieu toc 2L,philips-am-sieu-toc-2l-423,1240000,,active,17,4.1,323,860,"Am sieu toc Philips dung tich 2L, cong suat lon, tiet kiem dien, bao hanh 1 nam.",synthetic_large,Product
f6e0a7a4-15ca-4a1a-ad4f-cbc90665dc16,Dell Legion 28 Ryzen 7 8GB 256GB SSD,dell-legion-28-ryzen-7-8gb-256gb-ssd-41,48720000,,active,138,4.3,55,462,"Laptop Dell Legion 28 voi chip Ryzen 7, 8GB RAM, 256GB SSD. Thiet ke mong nhe, pin lau, phu hop cho choi game.",synthetic_large,Product
ea311fd5-c73d-4a49-8821-449b47c0ffae,Lock&Lock Noi chien khong dau 2L,locklock-noi-chien-khong-dau-2l-418,2780000,,active,170,4.5,79,308,"Noi chien khong dau Lock&Lock dung tich 2L, cong suat lon, tiet kiem dien, bao hanh 1 nam.",synthetic_large,Product
b318ce52-699e-4197-91b8-3d577fefb36f,Sunhouse Noi com dien 2L,sunhouse-noi-com-dien-2l-415,3170000,,active,121,4.4,88,577,"Noi com dien Sunhouse dung tich 2L, cong suat lon, tiet kiem dien, bao hanh 1 nam.",synthetic_large,Product
56b4bbd4-1301-4130-85e7-b6d39e3ba488,Samsung Tai nghe gaming Chong on ANC,samsung-tai-nghe-gaming-chong-on-anc-471,750000,920000,active,118,4.0,334,184,"Tai nghe Samsung Tai nghe gaming, man hinh 120Hz, am thanh Hi-Res, phu hop lap trinh.",synthetic_large,Product
d65b3eba-e40e-4ed5-b557-91cc2f2296f9,Philips Noi com dien 1.5L,philips-noi-com-dien-15l-435,890000,1110000,active,151,4.2,162,42,"Noi com dien Philips dung tich 1.5L, cong suat lon, tiet kiem dien, bao hanh 3 nam.",synthetic_large,Product
bfe2e405-d607-4f0b-b0a5-41b0cc83dd18,Romand Son thoi Satin Mau Hong,romand-son-thoi-satin-mau-hong-344,180000,,active,187,4.5,251,92,"Son Romand Son thoi Satin, mau Hong len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
be5e125e-0ca1-4977-a9cf-dd499f136724,Dam so mi Nu IVY Moda Ke soc Mau Den,dam-so-mi-nu-ivy-moda-ke-soc-mau-den-258,1370000,,active,106,4.1,161,873,"Dam so mi nu IVY Moda hoa tiet Ke soc, chat lieu mem mai, ton dang, phu hop di lam.",synthetic_large,Product
cc6e695d-8cb3-4d38-93bc-5b3ee99f042d,Cardigan Nu Zara Tay dai Mau Be,cardigan-nu-zara-tay-dai-mau-be-281,510000,570000,active,118,3.6,55,522,"Cardigan nu Zara kieu Tay dai, chat lieu thoang mat, de phoi do.",synthetic_large,Product
0a499197-08c7-4997-a7b9-f6cca4fdee03,Laneige Serum Se khit lo chan long,laneige-serum-se-khit-lo-chan-long-368,780000,,active,140,5.0,84,448,"Serum Laneige cong dung Se khit lo chan long, phu hop da nhay cam, khong gay kich ung.",synthetic_large,Product
977b63ae-221f-4388-9b10-84e18db6828e,Ao so mi Nu H&M Basic Mau Xanh mint,ao-so-mi-nu-hm-basic-mau-xanh-mint-291,400000,,active,157,4.5,328,154,"Ao so mi nu H&M kieu Basic, chat lieu thoang mat, de phoi do.",synthetic_large,Product
fd3c82d6-1ac1-4528-9d3b-7a25ba461569,Merzy Son duong Bong Mau Cam,merzy-son-duong-bong-mau-cam-364,270000,,active,167,4.9,218,18,"Son Merzy Son duong Bong, mau Cam len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
6c000eb9-e2b7-4a5e-ad65-510a0cedeefb,Merzy Lip tint Bong Mau Hong,merzy-lip-tint-bong-mau-hong-362,360000,,active,42,4.2,349,731,"Son Merzy Lip tint Bong, mau Hong len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
ac748e69-22df-4cce-94df-edd5644b20e8,Xiaomi Find X76 1TB,xiaomi-find-x76-1tb-76,36440000,42460000,active,189,3.6,216,352,"Dien thoai Xiaomi Find X76 dung luong 1TB, man hinh AMOLED, camera AI, sac nhanh, man hinh 120Hz.",synthetic_large,Product
a5eb3260-3efa-4ad7-aef5-57fa761703e5,HP ZenBook 96 M2 32GB 1TB SSD,hp-zenbook-96-m2-32gb-1tb-ssd-34,38570000,,active,47,3.9,191,441,"Laptop HP ZenBook 96 voi chip M2, 32GB RAM, 1TB SSD. Thiet ke mong nhe, pin lau, phu hop cho lam viec van phong.",synthetic_large,Product
0eeb8c4f-7986-4bb1-8e90-e8efbfdc9eda,Espoir Son thoi Satin Mau Nude,espoir-son-thoi-satin-mau-nude-343,600000,800000,active,53,5.0,447,478,"Son Espoir Son thoi Satin, mau Nude len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
71bdd51b-cda9-4bef-9edd-4879fa8c5c43,JBL Tai nghe gaming Chong on ANC,jbl-tai-nghe-gaming-chong-on-anc-459,8880000,,active,64,4.3,452,619,"Tai nghe JBL Tai nghe gaming, man hinh 120Hz, am thanh Hi-Res, phu hop hoc tap.",synthetic_large,Product
3dd2f06e-f8fe-414a-b4e5-dae3320ffa2b,Dam du tiec Nu Mango Tron Mau Xanh,dam-du-tiec-nu-mango-tron-mau-xanh-257,310000,,active,55,4.2,13,995,"Dam du tiec nu Mango hoa tiet Tron, chat lieu mem mai, ton dang, phu hop di lam.",synthetic_large,Product
21a66374-41d0-4422-b9d2-62893bd4c222,Romand Lip tint Bong Mau Do,romand-lip-tint-bong-mau-do-361,270000,330000,active,100,4.8,82,143,"Son Romand Lip tint Bong, mau Do len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
e40b830d-f735-4142-924f-1c1304bf5287,Ao khoac Nam Local Brand Bamboo Mau Xanh la,ao-khoac-nam-local-brand-bamboo-mau-xanh-la-133,480000,,active,184,4.3,467,187,"Ao khoac nam chat lieu Bamboo cao cap, form regular, thoang mat, de phoi do.",synthetic_large,Product
e99dc624-8258-4946-8e3b-79bf4874544b,Sweater Nam Aristino Cotton Premium Mau Do,sweater-nam-aristino-cotton-premium-mau-do-99,220000,,active,43,4.8,64,718,"Sweater nam chat lieu Cotton Premium cao cap, form oversize, thoang mat, de phoi do.",synthetic_large,Product
b68b55bb-3c27-4455-8768-5c6a76c5567a,Dam xoe Nu IVY Moda Hoa nhi Mau Do,dam-xoe-nu-ivy-moda-hoa-nhi-mau-do-230,560000,,active,171,3.6,51,810,"Dam xoe nu IVY Moda hoa tiet Hoa nhi, chat lieu mem mai, ton dang, phu hop du tiec.",synthetic_large,Product
71c93712-6c5d-4a79-bdd4-619eb1681408,JBL Tai nghe in-ear Chong on ANC,jbl-tai-nghe-in-ear-chong-on-anc-499,6280000,,active,180,4.0,234,669,"Tai nghe JBL Tai nghe in-ear, chong nuoc IP68, am thanh Hi-Res, phu hop lam viec van phong.",synthetic_large,Product
22f99264-139b-4521-976f-df4c84fa7ee8,Espoir Lip tint Satin Mau Hong,espoir-lip-tint-satin-mau-hong-322,380000,,active,182,4.0,87,106,"Son Espoir Lip tint Satin, mau Hong len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
84fbbefd-015a-4d7a-a0bc-949293ff2283,Dam du tiec Nu Zara Tron Mau Hong,dam-du-tiec-nu-zara-tron-mau-hong-232,1120000,,active,50,4.9,254,180,"Dam du tiec nu Zara hoa tiet Tron, chat lieu mem mai, ton dang, phu hop di choi.",synthetic_large,Product
1e681031-634d-4525-b963-5551a07e5a0b,Ao khoac Nu IVY Moda Basic Mau Hong,ao-khoac-nu-ivy-moda-basic-mau-hong-319,210000,250000,active,182,4.3,170,201,"Ao khoac nu IVY Moda kieu Basic, chat lieu thoang mat, de phoi do.",synthetic_large,Product
4ae0dd17-73a3-40b7-9f2f-e928c6da8fc0,Ao polo Nam Local Brand Cotton Mau Do,ao-polo-nam-local-brand-cotton-mau-do-108,360000,,active,156,3.9,52,915,"Ao polo nam chat lieu Cotton cao cap, form regular, thoang mat, de phoi do.",synthetic_large,Product
ccc2f210-17de-425b-8e7c-e0a6a4c7a736,Espoir Son thoi Bong Mau Nau dat,espoir-son-thoi-bong-mau-nau-dat-341,310000,,active,180,4.7,481,369,"Son Espoir Son thoi Bong, mau Nau dat len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
3c0a2f5a-22bb-4a17-9ef6-36768d08833b,Ao thun Nu Elise Tay phong Mau Hong,ao-thun-nu-elise-tay-phong-mau-hong-275,620000,,active,77,4.1,462,897,"Ao thun nu Elise kieu Tay phong, chat lieu thoang mat, de phoi do.",synthetic_large,Product
ca22b3cc-e6fa-4776-858b-c5e214297277,Quan short Nam Local Brand Slim fit Mau Be,quan-short-nam-local-brand-slim-fit-mau-be-175,910000,,active,115,4.7,176,20,"Quan short nam Local Brand, Slim fit, chat lieu cao cap, co gian nhe, thoai mai van dong.",synthetic_large,Product
64fcbf4e-f7a5-4939-8c2e-02f7e3d65156,Ao croptop Nu Uniqlo Tay dai Mau Xanh mint,ao-croptop-nu-uniqlo-tay-dai-mau-xanh-mint-312,270000,,active,187,4.0,341,487,"Ao croptop nu Uniqlo kieu Tay dai, chat lieu thoang mat, de phoi do.",synthetic_large,Product
716f1e3f-9703-4f1e-a982-e9c6b836659a,Senka Sua rua mat Chong lao hoa,senka-sua-rua-mat-chong-lao-hoa-393,140000,160000,active,199,4.1,418,531,"Sua rua mat Senka cong dung Chong lao hoa, phu hop da dau, khong gay kich ung.",synthetic_large,Product
169438ef-3808-46c3-9191-8a088e344acf,Blouse Nu Zara Basic Mau Be,blouse-nu-zara-basic-mau-be-299,700000,,active,16,4.0,92,424,"Blouse nu Zara kieu Basic, chat lieu thoang mat, de phoi do.",synthetic_large,Product
cb27e991-0c15-40e8-bd4f-db7a716b5af7,Delonghi May xay sinh to 4L,delonghi-may-xay-sinh-to-4l-440,5920000,,active,112,4.9,181,130,"May xay sinh to Delonghi dung tich 4L, cong suat lon, tiet kiem dien, bao hanh 3 nam.",synthetic_large,Product
5186cac4-649c-4286-a4d8-5b43ecf5ae93,MSI Pavilion 97 M2 8GB 512GB SSD,msi-pavilion-97-m2-8gb-512gb-ssd-40,29690000,,active,162,3.8,396,151,"Laptop MSI Pavilion 97 voi chip M2, 8GB RAM, 512GB SSD. Thiet ke mong nhe, pin lau, phu hop cho choi game.",synthetic_large,Product
9ddf0e91-798d-45f4-a5c4-0042747b0303,Ao so mi Nam Zara Polyester Mau Xanh navy,ao-so-mi-nam-zara-polyester-mau-xanh-navy-95,730000,,active,86,4.7,361,819,"Ao so mi nam chat lieu Polyester cao cap, form oversize, thoang mat, de phoi do.",synthetic_large,Product
8ba82528-47b2-43d3-908c-276882830135,Ao khoac Nu H&M Hai day Mau Den,ao-khoac-nu-hm-hai-day-mau-den-285,210000,,active,136,4.6,212,868,"Ao khoac nu H&M kieu Hai day, chat lieu thoang mat, de phoi do.",synthetic_large,Product
c603de83-e37f-4172-9610-05ce59dcede6,Quan tay Nam Coolmate Skinny Mau Den,quan-tay-nam-coolmate-skinny-mau-den-173,430000,,active,105,3.8,358,770,"Quan tay nam Coolmate, Skinny, chat lieu cao cap, co gian nhe, thoai mai van dong.",synthetic_large,Product
7d2d31c2-157b-4591-a59a-58010831f359,New Balance Chuck Taylor Trang Den,new-balance-chuck-taylor-trang-den-202,4110000,,active,108,4.0,268,724,"Giay New Balance Chuck Taylor chinh hang, de cao su ben, thoang khi, phu hop chay bo.",synthetic_large,Product
d659c7a3-d6d9-4107-8307-ea069da06115,JBL Tai nghe in-ear Pin 30h,jbl-tai-nghe-in-ear-pin-30h-460,4130000,5460000,active,144,3.5,226,369,"Tai nghe JBL Tai nghe in-ear, sac khong day, am thanh Hi-Res, phu hop do hoa.",synthetic_large,Product
873793dd-6b1d-49f5-8f7a-25ce58313ab8,MAC Son duong Li Mau Cam,mac-son-duong-li-mau-cam-348,290000,,active,188,3.7,70,452,"Son MAC Son duong Li, mau Cam len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
18e9aef6-01d9-4a94-876e-561ba8f3f529,Dam du tiec Nu Elise Caro Mau Vang,dam-du-tiec-nu-elise-caro-mau-vang-271,530000,580000,active,68,4.3,313,641,"Dam du tiec nu Elise hoa tiet Caro, chat lieu mem mai, ton dang, phu hop hen ho.",synthetic_large,Product
e961959e-e362-497c-83d8-f43b362381c3,Dell XPS 52 Ryzen 7 8GB 1TB SSD,dell-xps-52-ryzen-7-8gb-1tb-ssd-12,15260000,,active,36,3.8,127,682,"Laptop Dell XPS 52 voi chip Ryzen 7, 8GB RAM, 1TB SSD. Thiet ke mong nhe, pin lau, phu hop cho lap trinh.",synthetic_large,Product
310fe091-e6b5-4099-9f9d-a9c657376e03,Quan jogger Nam Local Brand Regular fit Mau Be,quan-jogger-nam-local-brand-regular-fit-mau-be-177,800000,,active,31,3.5,203,536,"Quan jogger nam Local Brand, Regular fit, chat lieu cao cap, co gian nhe, thoai mai van dong.",synthetic_large,Product
58dbc421-80c7-4606-94ab-bd1d9ffdd8df,MAC Son thoi Velvet Mau Cam,mac-son-thoi-velvet-mau-cam-337,520000,,active,184,3.9,233,966,"Son MAC Son thoi Velvet, mau Cam len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
93968ebe-35b1-4e7d-a35e-f4a034551f2b,Ao thun Nu IVY Moda Lech vai Mau Xanh mint,ao-thun-nu-ivy-moda-lech-vai-mau-xanh-mint-282,520000,,active,77,4.6,230,638,"Ao thun nu IVY Moda kieu Lech vai, chat lieu thoang mat, de phoi do.",synthetic_large,Product
229ced1f-be15-4717-8c19-657ee465348e,Lenovo IdeaPad 96 M2 8GB 512GB SSD,lenovo-ideapad-96-m2-8gb-512gb-ssd-38,17170000,,active,176,4.2,358,309,"Laptop Lenovo IdeaPad 96 voi chip M2, 8GB RAM, 512GB SSD. Thiet ke mong nhe, pin lau, phu hop cho lam viec van phong.",synthetic_large,Product
ed4cf42a-4d53-42e2-8aeb-3d2601146653,The Face Shop Sua rua mat Lam sang,the-face-shop-sua-rua-mat-lam-sang-389,280000,,active,200,5.0,480,751,"Sua rua mat The Face Shop cong dung Lam sang, phu hop da kho, khong gay kich ung.",synthetic_large,Product
3986ab21-482a-4ead-8712-34163491085f,Sweater Nam Aristino Cotton Premium Mau Xanh la,sweater-nam-aristino-cotton-premium-mau-xanh-la-134,790000,1030000,active,48,4.3,211,55,"Sweater nam chat lieu Cotton Premium cao cap, form regular, thoang mat, de phoi do.",synthetic_large,Product
f546b555-70a0-4f9e-a254-c8c2b00b9716,Tefal Lo vi song 4L,tefal-lo-vi-song-4l-431,840000,1070000,active,25,4.0,494,86,"Lo vi song Tefal dung tich 4L, cong suat lon, tiet kiem dien, bao hanh 2 nam.",synthetic_large,Product
2223447c-e0ba-4603-b7af-de2915aa982a,Realme Redmi Note 19 128GB,realme-redmi-note-19-128gb-50,20930000,,active,103,4.3,312,162,"Dien thoai Realme Redmi Note 19 dung luong 128GB, man hinh AMOLED, camera AI, sac nhanh, 5G.",synthetic_large,Product
cd1f801d-c096-4050-87e2-06c61e9f5e7c,Laneige Sua rua mat Tri mun,laneige-sua-rua-mat-tri-mun-371,210000,,active,55,4.2,417,883,"Sua rua mat Laneige cong dung Tri mun, phu hop da kho, khong gay kich ung.",synthetic_large,Product
0f3b8830-5242-4060-a112-b7d85ed81ccf,MAC Son duong Li Mau Cam,mac-son-duong-li-mau-cam-346,480000,630000,active,18,4.8,423,719,"Son MAC Son duong Li, mau Cam len moi chuan, ben mau, khong kho moi.",synthetic_large,Product
5e4b8de2-508d-46d7-8ac9-3af239b0b559,Quan jogger Nam Levis Regular fit Mau Nau,quan-jogger-nam-levis-regular-fit-mau-nau-174,730000,,active,142,5.0,434,645,"Quan jogger nam Levis, Regular fit, chat lieu cao cap, co gian nhe, thoai mai van dong.",synthetic_large,Product
ba0b30c7-a4f6-43a3-b4f6-49c7e28834be,Acer Nitro 48 M3 16GB 256GB SSD,acer-nitro-48-m3-16gb-256gb-ssd-36,40860000,47270000,active,178,3.9,386,738,"Laptop Acer Nitro 48 voi chip M3, 16GB RAM, 256GB SSD. Thiet ke mong nhe, pin lau, phu hop cho lam viec van phong.",synthetic_large,Product
6cf7cb9d-201b-450a-9d0e-ca15e4dce725,Philips May xay sinh to 1.8L,philips-may-xay-sinh-to-18l-426,800000,980000,active,25,3.8,454,783,"May xay sinh to Philips dung tich 1.8L, cong suat lon, tiet kiem dien, bao hanh 3 nam.",synthetic_large,Product
038ea9a3-db5d-4bcd-9224-6e4c20073e40,La Roche-Posay Kem duong Duong am,la-roche-posay-kem-duong-duong-am-405,730000,800000,active,58,3.8,419,394,"Kem duong La Roche-Posay cong dung Duong am, phu hop da dau, khong gay kich ung.",synthetic_large,Product
05608c1a-525c-41ed-b123-7dceb51dfad1,Dam du tiec Nu Zara Caro Mau Trang,dam-du-tiec-nu-zara-caro-mau-trang-262,760000,,active,193,4.4,490,94,"Dam du tiec nu Zara hoa tiet Caro, chat lieu mem mai, ton dang, phu hop di lam.",synthetic_large,Product
282db7e0-ea90-410e-9866-381a43512c63,Laneige Toner Tri mun,laneige-toner-tri-mun-409,710000,,active,53,4.8,352,244,"Toner Laneige cong dung Tri mun, phu hop da kho, khong gay kich ung.",synthetic_large,Product
0e605ac4-eaa6-4cfc-a9c7-0b1a9f4b735f,Ao khoac Nam Zara Bamboo Mau Do,ao-khoac-nam-zara-bamboo-mau-do-129,210000,,active,128,4.6,140,377,"Ao khoac nam chat lieu Bamboo cao cap, form slim fit, thoang mat, de phoi do.",synthetic_large,Product
